opportunity_id,account_id,account_name,outcome,created_date,close_date,segment,region,industry,product_tier,value_metric,list_acv,booked_acv,platform_fee_acv,usage_acv,term_months,quantity,rep_id,approved_by,competitor_present,lost_reason
OPP-00621,,"Oasis Data, Inc.",closed_won,2024-09-02,2024-11-28,SMB,APAC,DevTools,Enterprise,consumption,7664.24,6605.51,0.0,6605.51,12,972.0,REP-08,,true,
OPP-00622,ACC-0049,ridgeline cloud inc,closed_lost,2024-10-28,2025-01-16,Enterprise,EMEA,Security,Starter,hybrid,192851.98,135398.97,70487.2,64911.77,12,139251.0,REP-07,MGR-02,true,product
OPP-00623,ACC-0060,Initech Data LLC,closed_won,2024-09-23,2024-11-27,MidMarket,APAC,Data/Analytics,Starter,hybrid,50009.47,41831.43,23381.45,18449.98,24,2982.0,REP-06,MGR-00,true,
OPP-00624,,  Onyx Software Inc. ,closed_won,2025-01-16,2025-02-19,SMB,EMEA,Data/Analytics,Starter,seats,10100.02,9327.52,9327.52,0.0,12,10.0,REP-03,,false,
OPP-00625,ACC-0288,Aurora Technologies,closed_won,2024-09-05,2024-11-13,SMB,APAC,DevTools,Starter,hybrid,9682.68,8451.88,1614.64,6837.24,12,637.0,REP-00,,true,
OPP-00626,ACC-0103,  Ridgeline Networks Inc ,closed_won,2025-01-13,2025-02-24,SMB,NA,Data/Analytics,Scale,seats,15034.48,14944.39,14944.39,0.0,12,10.0,REP-11,,false,
OPP-00627,,Quartz Systems Corp.,closed_won,2025-04-18,2025-05-11,SMB,NA,Security,Growth,seats,23364.8,22696.12,22696.12,0.0,24,15.0,REP-02,,false,
OPP-00628,ACC-0257,Wavelength Software Co.,closed_lost,2025-02-11,2025-03-20,MidMarket,NA,Infra/API,Scale,hybrid,68602.87,56310.01,13939.95,42370.06,36,5278.0,REP-07,MGR-02,false,product
OPP-00629,ACC-0091,juniper labs corp.,closed_lost,2024-11-28,2025-01-20,MidMarket,EMEA,FinTech,Starter,consumption,27308.54,23551.01,0.0,23551.01,12,3975.0,REP-00,,false,price
OPP-00630,,Halcyon Corp.,closed_lost,2024-12-18,2025-03-20,Enterprise,EMEA,Data/Analytics,Starter,consumption,194673.33,134590.26,0.0,134590.26,36,13487.0,REP-08,MGR-04,true,no_decision
OPP-00631,,Kestrel Digital Corp.,closed_won,2024-06-13,2024-07-16,SMB,NA,DevTools,Growth,hybrid,11625.85,10948.47,5876.87,5071.6,12,1873.0,REP-02,,false,
OPP-00632,ACC-0118,"Northwind, Inc.",closed_won,2025-02-13,2025-03-21,SMB,NA,Vertical SaaS,Enterprise,consumption,13583.84,11425.51,0.0,11425.51,36,697.0,REP-08,,false,
OPP-00633,ACC-0020,Halcyon Digital Corp.,closed_won,2024-11-17,2024-12-30,MidMarket,NA,FinTech,Growth,consumption,47789.73,37308.6,0.0,37308.6,12,3160.0,REP-02,MGR-03,false,
OPP-00634,ACC-0192,catalyst ai,closed_won,2024-10-08,2024-10-27,MidMarket,NA,Infra/API,Growth,consumption,50849.61,42843.37,0.0,42843.37,12,2204.0,REP-05,,false,
OPP-00635,ACC-0126,"  GLOBEX CLOUD, INC. ",closed_won,2025-01-14,2025-05-03,Enterprise,EMEA,MarTech,Growth,seats,303489.77,242099.61,242099.61,0.0,12,207.0,REP-04,,false,
OPP-00636,,wavelength digital corp.,closed_won,2024-05-17,2024-08-01,MidMarket,NA,Security,Starter,hybrid,60695.72,50239.59,13826.42,36413.17,24,6643.0,REP-06,MGR-00,true,
OPP-00637,ACC-0231,  Umbra Systems Co. ,closed_lost,2024-10-07,2024-11-04,SMB,APAC,DevTools,Scale,hybrid,12248.94,11099.46,7652.21,3447.25,12,600.0,REP-03,,true,no_decision
OPP-00638,,Lumen Software,closed_won,2025-02-05,2025-03-10,SMB,NA,Security,Scale,seats,15404.75,14813.65,14813.65,0.0,36,16.0,REP-04,,false,
OPP-00639,,Meridian Software,closed_won,2024-09-07,2024-10-31,MidMarket,NA,MarTech,Growth,seats,46428.33,45183.05,45183.05,0.0,12,19.0,REP-04,,false,
OPP-00640,ACC-0241,Nimbus Technologies Inc,closed_lost,2025-03-13,2025-03-30,SMB,APAC,Infra/API,Growth,hybrid,17801.02,14519.08,6148.13,8370.95,36,3057.0,REP-07,MGR-01,false,competitor
OPP-00641,ACC-0058,Ironclad Technologies Corp.,closed_lost,2025-04-21,2025-05-27,SMB,EMEA,Vertical SaaS,Scale,hybrid,17233.32,17233.32,4782.91,12450.41,12,1202.0,REP-09,,false,product
OPP-00642,,Globex Labs LLC,closed_lost,2024-10-04,2024-10-30,SMB,APAC,FinTech,Starter,seats,12202.52,11242.45,11242.45,0.0,24,9.0,REP-04,,false,timing
OPP-00643,,Ironclad Software LLC,closed_lost,2024-06-26,2024-08-30,SMB,NA,DevTools,Growth,seats,18727.67,16446.67,16446.67,0.0,12,11.0,REP-00,,true,competitor
OPP-00644,,Umbra Digital Inc.,closed_won,2024-10-28,2024-12-23,SMB,NA,MarTech,Growth,hybrid,7031.53,5470.16,2156.71,3313.45,36,1232.0,REP-02,MGR-02,true,
OPP-00645,ACC-0096,Catalyst Inc,closed_won,2024-12-10,2025-01-20,MidMarket,NA,Security,Scale,hybrid,62344.19,55157.13,27085.08,28072.05,12,3717.0,REP-01,,false,
OPP-00646,ACC-0238,Cobalt AI LLC,closed_won,2024-05-31,2024-08-11,SMB,NA,MarTech,Scale,seats,10419.76,8813.8,8813.8,0.0,24,8.0,REP-07,MGR-01,true,
OPP-00647,ACC-0230,Cobalt Cloud Inc.,closed_lost,2024-09-16,2024-11-25,SMB,EMEA,Security,Enterprise,hybrid,9898.0,9751.67,4425.52,5326.15,12,673.0,REP-09,,true,price
OPP-00648,,  Acme Systems Corp. ,closed_won,2024-08-28,2024-11-19,MidMarket,NA,FinTech,Growth,consumption,48897.74,36676.48,0.0,36676.48,36,2903.0,REP-02,,true,
OPP-00649,,Zephyr LLC,closed_won,2025-03-17,2025-06-05,Enterprise,NA,Security,Scale,hybrid,462004.52,386301.78,156314.68,229987.1,12,18916.0,REP-06,MGR-01,false,
OPP-00650,ACC-0230,  Cobalt Cloud Co. ,closed_lost,2024-09-07,2024-12-04,MidMarket,NA,Vertical SaaS,Enterprise,hybrid,40221.09,31752.37,11896.94,19855.43,24,3399.0,REP-05,MGR-02,false,product
OPP-00651,ACC-0276,Ridgeline Systems Inc,closed_won,2024-09-15,2024-11-14,SMB,EMEA,Infra/API,Starter,hybrid,10452.62,9110.5,2634.87,6475.63,12,904.0,REP-05,,true,
OPP-00652,,VANTAGE AI INC.,closed_won,2024-09-21,2024-12-21,Enterprise,NA,Infra/API,Starter,hybrid,137256.55,96787.33,38633.72,58153.61,24,8295.0,REP-10,MGR-02,true,
OPP-00653,,Vantage Technologies Corp.,closed_won,2024-06-28,2024-09-07,SMB,APAC,MarTech,Growth,consumption,14759.41,13017.5,0.0,13017.5,12,1550.0,REP-03,,true,
OPP-00654,ACC-0178,Monarch Digital,closed_won,2025-02-03,2025-05-17,Enterprise,EMEA,DevTools,Scale,hybrid,425078.17,334861.07,142583.42,192277.65,12,17769.0,REP-07,MGR-00,false,
OPP-00655,,Ridgeline Labs Inc.,closed_won,2024-08-12,2024-10-06,SMB,NA,DevTools,Growth,seats,12543.54,12445.73,12445.73,0.0,12,11.0,REP-06,,false,
OPP-00656,,"Initech Networks, Inc.",closed_lost,2024-11-22,2025-02-09,MidMarket,EMEA,DevTools,Starter,hybrid,69345.38,59069.72,23359.0,35710.72,36,10608.0,REP-10,,true,no_decision
OPP-00657,ACC-0230,Cobalt Cloud,closed_lost,2025-01-26,2025-03-17,SMB,NA,MarTech,Scale,hybrid,6496.91,5898.02,3493.92,2404.1,12,398.0,REP-02,,false,competitor
OPP-00658,ACC-0118,Northwind Inc,closed_won,2025-02-28,2025-05-10,MidMarket,NA,DevTools,Enterprise,hybrid,59983.15,50095.88,28077.02,22018.86,24,42632.0,REP-11,MGR-00,true,
OPP-00659,ACC-0225,Initech Corp.,closed_lost,2025-02-06,2025-03-11,MidMarket,APAC,Security,Starter,hybrid,84602.66,68049.36,31086.45,36962.91,12,3581.0,REP-10,,true,competitor
OPP-00660,,Lumen Networks Inc.,closed_won,2024-10-29,2025-01-22,SMB,NA,Infra/API,Growth,hybrid,20947.19,18443.95,9555.93,8888.02,24,8513.0,REP-05,,false,
OPP-00661,,Ridgeline Networks LLC,closed_won,2025-01-16,2025-03-10,Enterprise,NA,Infra/API,Enterprise,hybrid,279365.64,233789.47,106217.45,127572.02,24,11764.0,REP-09,MGR-00,false,
OPP-00662,ACC-0065,Pinnacle Technologies,closed_won,2024-06-30,2024-08-03,SMB,NA,DevTools,Enterprise,hybrid,14068.28,11972.75,5211.89,6760.86,12,814.0,REP-07,,true,
OPP-00663,ACC-0077,TESSERA CLOUD INC,closed_won,2024-05-02,2024-07-13,MidMarket,EMEA,Data/Analytics,Scale,hybrid,119297.09,102824.01,48194.42,54629.59,12,6665.0,REP-03,,false,
OPP-00664,ACC-0270,Aurora Labs,closed_won,2024-07-20,2024-09-24,SMB,NA,Data/Analytics,Starter,hybrid,16454.89,13464.67,5724.85,7739.82,36,1384.0,REP-10,MGR-04,false,
OPP-00665,,Halcyon Data LLC,closed_lost,2024-07-20,2024-09-14,MidMarket,NA,Data/Analytics,Starter,seats,50389.83,37662.85,37662.85,0.0,12,44.0,REP-00,,true,product
OPP-00666,,Juniper Cloud Inc.,closed_won,2025-02-19,2025-04-01,SMB,APAC,MarTech,Starter,hybrid,23308.05,22075.49,7341.63,14733.86,36,2430.0,REP-01,,false,
OPP-00667,,Zephyr,closed_won,2024-05-28,2024-08-22,SMB,NA,FinTech,Starter,hybrid,9009.62,7466.93,1975.04,5491.89,12,587.0,REP-10,MGR-02,true,
OPP-00668,ACC-0020,"Halcyon Digital, Inc.",closed_won,2025-03-31,2025-05-25,MidMarket,EMEA,Infra/API,Enterprise,consumption,82706.72,76159.71,0.0,76159.71,12,5559.0,REP-09,,true,
OPP-00669,ACC-0042,"Cobalt Labs, Inc.",closed_won,2024-04-01,2024-07-10,Enterprise,EMEA,DevTools,Growth,hybrid,233750.46,191833.51,101455.25,90378.26,12,10191.0,REP-03,MGR-01,false,
OPP-00670,ACC-0115,LUMEN SOFTWARE INC.,closed_lost,2024-10-31,2025-01-05,MidMarket,EMEA,Vertical SaaS,Scale,hybrid,80429.51,68588.33,36790.72,31797.61,12,3573.0,REP-11,,true,product
OPP-00671,ACC-0132,Wavelength LLC,closed_lost,2024-12-09,2024-12-16,SMB,EMEA,Infra/API,Enterprise,hybrid,13595.69,11122.98,5272.44,5850.54,12,1529.0,REP-07,MGR-03,true,price
OPP-00672,,Halcyon Co.,closed_won,2025-01-31,2025-04-25,MidMarket,NA,DevTools,Scale,consumption,32034.25,26201.62,0.0,26201.62,12,4230.0,REP-02,MGR-04,false,
OPP-00673,,Onyx Corp.,closed_lost,2025-02-24,2025-06-13,Enterprise,NA,Security,Starter,seats,308509.66,257479.55,257479.55,0.0,24,178.0,REP-10,MGR-04,false,price
OPP-00674,ACC-0149,"Fathom Software, Inc.",closed_won,2025-02-07,2025-03-29,SMB,NA,Infra/API,Enterprise,hybrid,7255.61,6055.89,3539.16,2516.73,12,449.0,REP-11,MGR-02,false,
OPP-00675,ACC-0040,Equinox Software Inc.,closed_won,2024-11-14,2024-12-30,MidMarket,EMEA,Security,Enterprise,seats,60700.15,47856.86,47856.86,0.0,12,65.0,REP-09,MGR-04,true,
OPP-00676,ACC-0246,"lattice digital, inc.",closed_lost,2024-12-19,2025-03-11,Enterprise,NA,Security,Growth,hybrid,81312.36,60123.94,31321.54,28802.4,36,4039.0,REP-07,MGR-03,true,timing
OPP-00677,ACC-0041,"Ironclad Software, Inc.",closed_won,2024-05-20,2024-07-09,SMB,APAC,MarTech,Growth,seats,7823.15,6914.23,6914.23,0.0,12,5.0,REP-10,,true,
OPP-00678,ACC-0107,Oasis Cloud Co.,closed_won,2025-02-12,2025-03-18,MidMarket,EMEA,Security,Enterprise,hybrid,85284.73,79827.74,39347.36,40480.38,12,78341.0,REP-09,,false,
OPP-00679,,Zephyr Labs,closed_won,2025-03-15,2025-04-26,MidMarket,APAC,Infra/API,Starter,seats,43393.85,35283.17,35283.17,0.0,12,24.0,REP-05,MGR-04,false,
OPP-00680,ACC-0283,"Fathom Labs, Inc.",closed_lost,2024-07-20,2024-10-02,MidMarket,APAC,Vertical SaaS,Growth,hybrid,95204.93,89753.12,37130.53,52622.59,36,9836.0,REP-09,,false,price
OPP-00681,ACC-0084,Vantage AI Inc.,closed_lost,2024-12-04,2025-01-22,MidMarket,NA,FinTech,Growth,hybrid,54075.94,49716.49,24300.33,25416.16,12,15591.0,REP-10,,false,no_decision
OPP-00682,,"Quartz Software, Inc.",closed_won,2025-02-20,2025-05-12,MidMarket,NA,Security,Starter,hybrid,85771.15,73090.22,26911.62,46178.6,12,6837.0,REP-00,,false,
OPP-00683,,Aurora Technologies Co.,closed_won,2025-05-10,2025-05-17,MidMarket,NA,Vertical SaaS,Scale,seats,72023.32,63506.06,63506.06,0.0,12,45.0,REP-05,,false,
OPP-00684,ACC-0065,Pinnacle Technologies Inc.,closed_won,2024-12-06,2025-02-26,MidMarket,EMEA,Security,Scale,hybrid,59351.8,49975.34,16721.71,33253.63,12,4957.0,REP-11,MGR-04,false,
OPP-00685,ACC-0007,Globex Co.,closed_won,2024-12-19,2025-02-14,SMB,APAC,FinTech,Growth,hybrid,30242.43,25804.03,9253.47,16550.56,36,11220.0,REP-03,,true,
OPP-00686,ACC-0004,  Cobalt Systems Inc. ,closed_won,2024-11-15,2025-02-05,Enterprise,NA,Vertical SaaS,Starter,hybrid,218550.11,169416.77,63838.67,105578.1,12,118764.0,REP-07,MGR-03,false,
OPP-00687,,HALCYON TECHNOLOGIES INC.,closed_lost,2025-01-20,2025-04-13,Enterprise,NA,Security,Growth,hybrid,172185.66,129330.16,56020.32,73309.84,12,83842.0,REP-05,MGR-04,false,product
OPP-00688,,juniper technologies inc.,closed_won,2024-08-02,2024-10-18,SMB,NA,Data/Analytics,Enterprise,seats,15682.13,12405.54,12405.54,0.0,12,11.0,REP-07,MGR-02,true,
OPP-00689,,Ridgeline Cloud,closed_won,2025-03-01,2025-04-23,MidMarket,NA,MarTech,Starter,consumption,72574.91,63536.78,0.0,63536.78,12,3803.0,REP-04,,false,
OPP-00690,,Fathom Data Inc.,closed_won,2024-06-19,2024-08-27,MidMarket,APAC,Vertical SaaS,Growth,hybrid,72290.43,57717.3,38249.47,19467.83,12,3906.0,REP-07,MGR-03,true,
OPP-00691,ACC-0142,Lumen Cloud Corp.,closed_won,2024-05-07,2024-08-22,Enterprise,NA,MarTech,Scale,hybrid,247950.9,222449.48,97242.78,125206.7,12,18212.0,REP-09,,false,
OPP-00692,ACC-0254,"IRONCLAD, INC.",closed_won,2025-01-25,2025-04-11,MidMarket,NA,Security,Enterprise,hybrid,64434.6,58502.71,28719.47,29783.24,24,2850.0,REP-08,,false,
OPP-00693,,Cobalt Systems Co.,closed_lost,2024-04-19,2024-07-07,Enterprise,NA,DevTools,Growth,hybrid,209453.33,182917.52,91088.1,91829.42,12,9961.0,REP-09,,false,product
OPP-00694,ACC-0039,Tessera Technologies Inc.,closed_won,2024-06-03,2024-09-12,Enterprise,NA,Security,Scale,hybrid,298775.1,249640.34,156807.55,92832.79,24,21050.0,REP-03,MGR-02,false,
OPP-00695,ACC-0137,Lattice Networks Inc.,closed_lost,2025-01-27,2025-03-06,SMB,NA,MarTech,Enterprise,consumption,6979.13,6123.36,0.0,6123.36,36,415.0,REP-01,,false,price
OPP-00696,,Tessera Networks Inc.,closed_won,2024-07-29,2024-12-06,Enterprise,NA,Infra/API,Enterprise,hybrid,256755.48,187873.14,80185.37,107687.77,24,13971.0,REP-06,,true,
OPP-00697,ACC-0048,Tessera Networks Co.,closed_won,2025-01-25,2025-03-01,MidMarket,EMEA,MarTech,Enterprise,hybrid,50819.48,41674.53,17628.92,24045.61,12,2676.0,REP-01,MGR-04,false,
OPP-00698,,Globex LLC,closed_won,2024-09-09,2024-10-19,SMB,EMEA,DevTools,Scale,hybrid,8923.85,8306.06,2866.4,5439.66,24,695.0,REP-07,,false,
OPP-00699,ACC-0080,Monarch Technologies Corp.,closed_won,2025-04-06,2025-05-13,SMB,NA,Security,Starter,hybrid,8374.78,7435.99,2486.0,4949.99,24,392.0,REP-04,,true,
OPP-00700,ACC-0229,"Halcyon Labs, Inc.",closed_lost,2025-01-02,2025-04-10,SMB,NA,DevTools,Starter,consumption,27613.76,24332.77,0.0,24332.77,12,4519.0,REP-08,,false,no_decision
OPP-00701,,Quartz Data Inc,closed_won,2024-10-23,2024-12-09,MidMarket,NA,DevTools,Growth,seats,74272.95,52270.22,52270.22,0.0,24,43.0,REP-05,MGR-03,true,
OPP-00702,ACC-0152,Vertex Software Corp.,closed_lost,2024-08-12,2024-10-30,MidMarket,EMEA,Security,Enterprise,consumption,30082.16,29079.81,0.0,29079.81,12,3400.0,REP-06,,false,competitor
OPP-00703,ACC-0055,HALCYON TECHNOLOGIES,closed_won,2024-09-06,2024-10-23,MidMarket,NA,Data/Analytics,Scale,hybrid,37503.76,34165.73,6379.7,27786.03,12,1533.0,REP-11,,false,
OPP-00704,,UMBRA CLOUD INC.,closed_lost,2025-01-30,2025-04-11,SMB,APAC,MarTech,Growth,hybrid,14667.17,13331.25,8181.31,5149.94,12,1591.0,REP-07,,false,price
OPP-00705,ACC-0185,Fathom,closed_won,2024-12-03,2025-01-24,MidMarket,NA,Infra/API,Growth,hybrid,91923.56,80742.69,44302.94,36439.75,12,4410.0,REP-11,,true,
OPP-00706,,"INITECH SOFTWARE, INC.",closed_won,2025-05-01,2025-06-23,SMB,NA,Vertical SaaS,Starter,hybrid,8985.44,7560.09,4306.4,3253.69,12,531.0,REP-02,,false,
OPP-00707,ACC-0121,Equinox AI Corp.,closed_won,2024-12-25,2025-03-11,SMB,NA,Infra/API,Growth,consumption,11936.8,10906.45,0.0,10906.45,24,1046.0,REP-11,,false,
OPP-00708,ACC-0246,  Lattice Digital Inc. ,closed_lost,2024-05-16,2024-09-28,Enterprise,NA,FinTech,Starter,hybrid,216547.65,147204.97,77461.37,69743.6,36,30872.0,REP-02,MGR-02,true,timing
OPP-00709,ACC-0125,Tessera Digital Co.,closed_lost,2024-10-14,2024-12-13,SMB,NA,Security,Enterprise,consumption,21498.69,19684.08,0.0,19684.08,12,1560.0,REP-08,,true,price
OPP-00710,,  ACME NETWORKS CORP. ,closed_lost,2024-12-19,2025-01-28,MidMarket,EMEA,DevTools,Starter,hybrid,130269.36,121578.25,59447.56,62130.69,12,11442.0,REP-00,,false,competitor
OPP-00711,ACC-0245,"Juniper, Inc.",closed_lost,2024-08-04,2024-09-23,SMB,EMEA,DevTools,Starter,hybrid,12442.8,11030.19,2245.15,8785.04,12,2255.0,REP-08,,false,competitor
OPP-00712,,Zephyr Cloud,closed_won,2025-03-18,2025-04-04,MidMarket,APAC,Vertical SaaS,Enterprise,consumption,76506.31,66177.34,0.0,66177.34,36,3721.0,REP-10,,false,
OPP-00713,,Tessera Networks LLC,closed_won,2025-05-05,2025-05-28,Enterprise,EMEA,Vertical SaaS,Scale,hybrid,230830.21,188773.3,50244.01,138529.29,12,19906.0,REP-03,,false,
OPP-00714,ACC-0182,Globex Technologies Inc.,closed_lost,2025-02-20,2025-05-23,Enterprise,EMEA,FinTech,Growth,hybrid,135855.65,102526.7,31368.06,71158.64,12,14478.0,REP-01,,false,no_decision
OPP-00715,ACC-0277,Northwind Labs Inc.,closed_lost,2024-09-07,2024-09-14,SMB,NA,Infra/API,Starter,hybrid,15438.61,15028.22,7595.05,7433.17,12,814.0,REP-04,,false,price
OPP-00716,ACC-0063,  Nimbus Systems Corp. ,closed_lost,2024-05-01,2024-09-20,Enterprise,NA,MarTech,Scale,hybrid,60458.53,38652.54,24596.8,14055.74,12,3953.0,REP-00,,true,competitor
OPP-00717,,MERIDIAN SYSTEMS LLC,closed_won,2024-08-10,2024-10-11,SMB,NA,DevTools,Starter,consumption,8956.12,7544.88,0.0,7544.88,24,653.0,REP-00,MGR-02,true,
OPP-00718,ACC-0175,Monarch AI LLC,closed_lost,2025-04-21,2025-05-29,MidMarket,NA,Infra/API,Scale,seats,66837.82,56708.17,56708.17,0.0,12,26.0,REP-05,,false,no_decision
OPP-00719,ACC-0200,Lattice Corp.,closed_won,2025-01-10,2025-02-25,SMB,EMEA,Infra/API,Growth,consumption,4959.55,4959.55,0.0,4959.55,12,414.0,REP-09,,false,
OPP-00720,,WAVELENGTH DATA INC.,closed_won,2024-04-24,2024-07-24,Enterprise,EMEA,Security,Growth,hybrid,172287.29,117483.73,51905.6,65578.13,24,24058.0,REP-04,MGR-03,true,
OPP-00721,ACC-0014,Vertex Labs LLC,closed_won,2025-05-01,2025-05-31,MidMarket,APAC,Security,Starter,consumption,74471.94,68179.97,0.0,68179.97,24,48554.0,REP-03,,false,
OPP-00722,ACC-0008,Umbra Labs Co.,closed_lost,2024-11-09,2025-01-05,SMB,APAC,Vertical SaaS,Starter,consumption,19890.74,15912.06,0.0,15912.06,24,1847.0,REP-02,MGR-04,true,product
OPP-00723,,  Vantage Co. ,closed_won,2025-01-16,2025-03-01,SMB,EMEA,DevTools,Starter,hybrid,8834.11,8834.11,3398.6,5435.51,12,889.0,REP-00,,false,
OPP-00724,,ONYX DATA CORP.,closed_won,2025-01-27,2025-03-18,SMB,NA,FinTech,Enterprise,consumption,7104.11,5812.2,0.0,5812.2,12,665.0,REP-04,MGR-00,true,
OPP-00725,,Nimbus AI Co.,closed_won,2024-08-08,2024-11-08,SMB,EMEA,Infra/API,Growth,hybrid,12167.44,11063.09,3502.72,7560.37,12,1527.0,REP-03,,false,
OPP-00726,ACC-0107,Oasis Cloud LLC,closed_won,2024-04-25,2024-07-13,Enterprise,EMEA,Vertical SaaS,Starter,consumption,353972.74,269571.39,0.0,269571.39,24,35023.0,REP-05,,false,
OPP-00727,,Umbra Systems Corp.,closed_won,2025-03-02,2025-06-28,Enterprise,NA,Infra/API,Enterprise,hybrid,167817.9,112962.19,41323.21,71638.98,12,13563.0,REP-03,MGR-03,true,
OPP-00728,ACC-0283,  Fathom Labs LLC ,closed_won,2025-02-18,2025-04-18,SMB,NA,DevTools,Enterprise,hybrid,9379.92,8666.62,4291.29,4375.33,12,623.0,REP-07,,false,
OPP-00729,ACC-0064,"Lumen Systems, Inc.",closed_won,2024-08-20,2024-09-12,SMB,NA,Infra/API,Enterprise,consumption,7912.73,7337.54,0.0,7337.54,12,392.0,REP-08,,false,
OPP-00730,,Vantage Cloud Corp.,closed_won,2025-06-12,2025-06-24,SMB,NA,FinTech,Growth,hybrid,8168.74,6722.28,3508.69,3213.59,12,357.0,REP-00,MGR-01,true,
OPP-00731,ACC-0286,RIDGELINE CORP.,closed_lost,2024-05-23,2024-08-03,Enterprise,APAC,Infra/API,Scale,hybrid,134189.77,107756.39,50619.19,57137.2,12,12392.0,REP-00,MGR-01,false,no_decision
OPP-00732,ACC-0013,Umbra Digital Inc,closed_lost,2025-01-25,2025-04-22,MidMarket,APAC,Vertical SaaS,Growth,consumption,78913.89,65615.24,0.0,65615.24,12,4813.0,REP-03,MGR-03,true,competitor
OPP-00733,ACC-0265,"MERIDIAN CLOUD, INC.",closed_won,2024-10-25,2025-02-08,Enterprise,NA,FinTech,Starter,consumption,265785.08,212250.03,0.0,212250.03,12,14181.0,REP-02,MGR-01,false,
OPP-00734,ACC-0043,Zephyr Technologies,closed_lost,2025-01-20,2025-03-17,MidMarket,EMEA,Infra/API,Starter,consumption,54215.04,41735.33,0.0,41735.33,24,2520.0,REP-01,MGR-03,true,product
OPP-00735,ACC-0034,Solstice Software Inc,closed_won,2025-04-01,2025-05-10,SMB,EMEA,MarTech,Enterprise,hybrid,19051.85,17941.27,9246.71,8694.56,12,5637.0,REP-10,,false,
OPP-00736,,Meridian Data Corp.,closed_won,2024-03-11,2024-07-04,Enterprise,NA,Vertical SaaS,Growth,hybrid,107236.83,86908.59,30872.05,56036.54,12,4910.0,REP-01,MGR-00,false,
OPP-00737,ACC-0094,  Ironclad Cloud LLC ,closed_lost,2024-08-18,2024-11-06,SMB,APAC,DevTools,Scale,hybrid,13746.36,13718.04,6849.82,6868.22,24,11397.0,REP-10,,false,product
OPP-00738,,"Wavelength Data, Inc.",closed_lost,2025-02-27,2025-04-22,MidMarket,APAC,Security,Scale,hybrid,101746.8,82031.8,15217.92,66813.88,24,10851.0,REP-00,MGR-04,true,no_decision
OPP-00739,ACC-0009,kestrel labs,closed_won,2025-04-11,2025-05-28,MidMarket,NA,DevTools,Starter,hybrid,50640.67,39935.07,19538.7,20396.37,12,2496.0,REP-07,MGR-00,false,
OPP-00740,ACC-0256,aurora cloud inc.,closed_won,2024-09-21,2024-12-10,Enterprise,NA,Data/Analytics,Starter,seats,110162.53,80351.81,80351.81,0.0,36,101.0,REP-04,,true,
OPP-00741,ACC-0249,Monarch Labs Inc,closed_won,2025-04-19,2025-05-27,SMB,NA,FinTech,Growth,seats,9494.93,8214.69,8214.69,0.0,12,4.0,REP-06,,true,
OPP-00742,ACC-0204,"monarch data, inc.",closed_lost,2024-09-04,2024-10-09,SMB,NA,Vertical SaaS,Starter,hybrid,12595.08,12358.11,5642.61,6715.5,24,654.0,REP-06,,true,price
OPP-00743,ACC-0274,  Lumen Data Inc. ,closed_lost,2025-05-20,2025-06-18,SMB,EMEA,MarTech,Scale,hybrid,11206.84,8992.45,3421.02,5571.43,12,1119.0,REP-02,,true,no_decision
OPP-00744,,Acme Technologies Inc.,closed_lost,2025-03-04,2025-04-14,MidMarket,EMEA,Security,Enterprise,consumption,87086.1,73283.07,0.0,73283.07,12,3528.0,REP-01,MGR-01,false,competitor
OPP-00745,ACC-0296,"  Equinox Technologies, Inc. ",closed_won,2024-06-02,2024-07-18,SMB,EMEA,DevTools,Growth,seats,9055.69,7662.61,7662.61,0.0,12,4.0,REP-10,,true,
OPP-00746,ACC-0112,  quartz ai llc ,closed_lost,2025-01-06,2025-04-11,Enterprise,APAC,MarTech,Growth,hybrid,262222.86,200584.03,81216.73,119367.3,12,15609.0,REP-08,,true,product
OPP-00747,ACC-0183,Globex Software Corp.,closed_won,2025-02-07,2025-04-05,SMB,APAC,FinTech,Enterprise,consumption,18762.51,18762.51,0.0,18762.51,36,1253.0,REP-09,,false,
OPP-00748,ACC-0228,Solstice Networks Inc,closed_lost,2025-01-26,2025-03-05,MidMarket,NA,Infra/API,Growth,consumption,58214.04,48628.04,0.0,48628.04,24,6858.0,REP-07,,false,no_decision
OPP-00749,ACC-0199,  Solstice Technologies LLC ,closed_lost,2024-08-03,2024-10-06,SMB,NA,MarTech,Scale,seats,13425.61,13391.29,13391.29,0.0,12,7.0,REP-06,,false,no_decision
OPP-00750,,quartz data inc,closed_lost,2024-07-31,2024-10-11,MidMarket,NA,Infra/API,Enterprise,hybrid,64251.56,56462.0,26353.44,30108.56,12,3199.0,REP-10,,false,price
OPP-00751,ACC-0203,Vertex Inc.,closed_won,2024-10-25,2024-12-25,MidMarket,NA,FinTech,Enterprise,hybrid,69972.46,51181.39,31093.93,20087.46,12,7493.0,REP-01,MGR-01,true,
OPP-00752,,"Northwind Data, Inc.",closed_lost,2024-12-16,2025-03-03,Enterprise,NA,Vertical SaaS,Growth,hybrid,348356.17,255875.4,152846.94,103028.46,36,21989.0,REP-07,MGR-04,true,timing
OPP-00753,ACC-0171,MERIDIAN DIGITAL,closed_won,2024-08-21,2024-09-18,MidMarket,EMEA,Vertical SaaS,Growth,seats,61762.97,48220.75,48220.75,0.0,36,50.0,REP-02,MGR-04,true,
